0.9602327346801758	Using IBM Security QRadar EDR to track a highly sophisticated supply chain attack against a water management facility	Uso de IBM Security QRadar EDR para monitorizar una cadena de suministro ataque altamente sofisticada contra un servicio administración de agua
0.8668231964111328	foreign threat actor targets a water management facility in Europe responsible for distributing water to about a million people.	actor de amenaza apunta a un servicio administración de agua en Europa responsable de distribuir agua a cerca de un millón de personas.
0.8468121886253357	The facility initially assumes the new activity is legitimate.	El servicio inicialmente asume que la nuevo actividad es legítima.
0.9247946739196777	Attackers manage to compromise servers and deploy ransomware-based anti-forensic measures.	Los atacantes administrar para comprometer servidores y desplegar medidas anti-forense basadas en ransomware.
0.9802937507629395	Vulnerable position as a critical infrastructure in charge of regional water distribution	Vulnerable posición como infraestructura crucial en cargo de distribución regional de agua
0.8771762847900391	No detection and hunting capabilities for fileless threats and lateral movements	prestaciones de no detección y caza para amenazas sin archivo y movimientos lateral
0.8615392446517944	Limited resources assigned to endpoint security	Recursos limitados asignado a seguridad de punto final
0.9853013157844543	Critical infrastructure sites must continually adapt to handle the growing complexity of cyber risk and increasing exposure to sophisticated threat actors.	Los sitios infraestructura crítica deben adaptar continuamente al manejador de la creciente complejidad del riesgo cibernético y la creciente exposición a los actores amenaza sofisticados.
0.9379683136940002	The kind of resources under management make critical infrastructure an ideal target for high-impact attacks and the exfiltration of highly sensitive data.	El tipo de recursos bajo administración fabricante infraestructura crucial un destino ideal para ataques de alto impacto y la exfiltración de datos confidenciales .
0.7888718247413635	Aside from traditional network analysis tools, the water management facility had no endpoint monitoring in place and no response capabilities in case of an attack.	Aparte de las tradicionales herramientas análisis red , el servicio administración de agua no tenía punto final supervisión en colocar y sin respuesta prestaciones en mayúsculas y minúsculas de un ataque .
0.9255126714706421	Its tools didn’t allow for tracking of cross-endpoint operations, such as lateral movements.	Sus herramientas no permitir el rastreo de operaciones cross-endpoint, como movimientos lateral .
0.9712599515914917	Further, the general lack of IT resources meant that the operator hired external providers to manage essential services such as email, DNS, VPNs and firewalls, which created more complexity around coordinating the efforts of multiple disparate providers.	Además, la carencia general de los recursos de TI significó que el operador contratara proveedores externo para administrar servicios esenciales como e\-mail , DNS, VPN y firewalls, lo que creó más complejidad en torno a la coordinación de los esfuerzos de varios proveedores dispares.
0.9115936756134033	Cleaned the infected network segment in	Limpié el segmento de red infectado en
0.969254195690155	avoiding damage that could have blocked essential service to citizens	evitando daños que podrían haber bloqueado servicio esencial a los ciudadanos
0.9267739653587341	Successfully closed the incident within	cerrado exitosamente la incidencia dentro de
0.9031398296356201	without loss of data, interruption of essential services or damage to endpoints	sin pérdida de datos, interrupción de servicios esenciales o daños a terminales
0.9796869158744812	The attack involved a dozen devices before the ransomware deployment stage and several thousand after that.	El ataque involucró una docena de dispositivos antes de la etapa de despliegue ransomware y varios miles después de eso.
0.991756796836853	IBM Security® QRadar® EDR uses NanoOS, which is designed to be undetectable and provide an exceptional level of visibility across endpoints and infrastructure	IBM® Security QRadar EDR utiliza NanoOS, que está diseñado para ser indetectable y proporcionar un nivel excepcional de visibilidad a través de puntos finales e infraestructura
0.7232937812805176	Natively tracks lateral movements and anomalous login attempts	Rastrea de forma nativa los movimientos lateral y los intentos anómalos inicio de sesión
0.9736016988754272	Provides native protection against ransomware attacks	Proporciona protección nativo contra ataques ransomware
0.9437276124954224	Offers a powerful threat hunting interface to allow the tracking and reconstruction of highly complex incidents	Ofrece una poderosa interfaz de caza amenaza para permitir el rastreo y reconstrucción de incidentes altamente complejo
0.9749820232391357	The water management facility ran IBM Security QRadar EDR software on all the facility’s servers, desktops and laptops to continuously monitor every asset and promptly track and investigate potential security breaches.	El servicio administración de agua ejecutó software IBM Security QRadar EDR en todos los servidores, equipos de escritorio y portátiles del servicio para supervisar continuamente cada activo y monitorizar e investigar de inmediato posibles violaciones seguridad .
0.9388670921325684	Employing the solution’s built-in dual AI engines and detailed behavioral analysis, the client gained full visibility over the infrastructure, allowing real-time queries to the endpoints and extended searches for both indicators of compromise (IOCs) and indicators of behavior (IOBs), together with advanced data mining to discover dormant threats.	Empleando los motores dual de inteligencia artificial incorporado la solución y comportamiento detallado al análisis , el cliente obtuvo visibilidad completo sobre la infraestructura , lo que permitió consultas en tiempo real a los puntos finales y búsquedas extendidas para ambos indicadores de comprometer (IOC) e indicadores de comportamiento (IOB), juntos con data mining avanzado para descubrir amenazas latentes.
0.9605716466903687	Six months after deployment, the QRadar EDR agent detected initial anomalous activity and tracked the attackers on their journey to access a specific set of data.	Seis meses después de despliegue , el agente QRadar EDR detectó actividad anómala inicial y rastreó a los atacantes en su trayecto para acceso a una información específico definido .
