0.9670311808586121	Using IBM Security QRadar EDR to track a highly sophisticated supply chain attack against a water management facility	Utilización de IBM Security QRadar EDR para rastrear un sofisticado ataque contra la cadena de suministro de una instalación de gestión de recursos hídricos 
0.9400386810302734	foreign threat actor targets a water management facility in Europe responsible for distributing water to about a million people.	actor de amenaza extranjero ataca una instalación de gestión de recursos hídricos en Europa responsable de la distribución de agua a cerca de un millón de personas.
0.9081460237503052	The facility initially assumes the new activity is legitimate.	La instalación inicialmente asume que la nueva actividad es legítima.
0.934812605381012	Attackers manage to compromise servers and deploy ransomware-based anti-forensic measures.	Los atacantes logran comprometer los servidores y desplegar medidas contra el análisis forense del ransomware. 
0.9858160614967346	Vulnerable position as a critical infrastructure in charge of regional water distribution	Posición vulnerable como infraestructura crítica a cargo de la distribución regional de agua
0.7436507344245911	No detection and hunting capabilities for fileless threats and lateral movements	Sin detección ni posibilidades de reconocimiento ante amenazas al sistema y movimientos laterales
0.822169303894043	Limited resources assigned to endpoint security	Recursos limitados asignados a la seguridad de los puntos finales
0.9884189367294312	Critical infrastructure sites must continually adapt to handle the growing complexity of cyber risk and increasing exposure to sophisticated threat actors.	Los sitios de infraestructura crítica se deben adaptar continuamente al manejo de la creciente complejidad del riesgo cibernético y la creciente exposición ante actores de amenaza sofisticados.
0.968288779258728	The kind of resources under management make critical infrastructure an ideal target for high-impact attacks and the exfiltration of highly sensitive data.	El tipo de recursos bajo gestión hacen que la infraestructura crítica sea un objetivo ideal para los ataques de alto impacto y la exfiltración de datos altamente confidenciales.  
0.8849819898605347	Aside from traditional network analysis tools, the water management facility had no endpoint monitoring in place and no response capabilities in case of an attack.	Aparte de las tradicionales herramientas análisis red, la instalación de gestión de recursos hídricos no tiene implementada la supervisión de puntos finales ni tiene capacidades de respuesta en el caso de un ataque.   
0.9476271867752075	Its tools didn’t allow for tracking of cross-endpoint operations, such as lateral movements.	Sus herramientas no permitieron el rastreo de operaciones entre puntos finales como, por ejemplo, movimientos laterales. 
0.9590529799461365	Further, the general lack of IT resources meant that the operator hired external providers to manage essential services such as email, DNS, VPNs and firewalls, which created more complexity around coordinating the efforts of multiple disparate providers.	Es más, la carencia general de los recursos de TI significó que el operador contratase proveedores externos para gestionar servicios esenciales como el correo electrónico, DNS, VPN y cortafuegos, lo que incrementó la complejidad en torno a la coordinación de los esfuerzos de varios proveedores dispares. 
0.9245401620864868	Cleaned the infected network segment in	Segmento de red infectado limpiado en
0.9545144438743591	avoiding damage that could have blocked essential service to citizens	evitando daños que podrían haber bloqueado servicios esenciales a los ciudadanos
0.8878239989280701	Successfully closed the incident within	Incidente cerrado de forma satisfactoria dentro de
0.9274965524673462	without loss of data, interruption of essential services or damage to endpoints	sin pérdida de datos, interrupción de servicios esenciales o daños en los puntos finales
0.9797213077545166	The attack involved a dozen devices before the ransomware deployment stage and several thousand after that.	El ataque involucró una docena de dispositivos antes de la etapa de despliegue de ransomware y varios miles después de esta. 
0.9911347031593323	IBM Security® QRadar® EDR uses NanoOS, which is designed to be undetectable and provide an exceptional level of visibility across endpoints and infrastructure	IBM® Security QRadar EDR utiliza NanoOS, diseñado para ser indetectable y proporcionar un nivel excepcional de visibilidad a través de los puntos finales y la infraestructura
0.7224931716918945	Natively tracks lateral movements and anomalous login attempts	Rastrea de forma nativa movimientos laterales y los intentos anómalos inicio de sesión
0.975562334060669	Provides native protection against ransomware attacks	Proporciona protección nativa contra los ataques de ransomware
0.94488525390625	Offers a powerful threat hunting interface to allow the tracking and reconstruction of highly complex incidents	Ofrece una poderosa interfaz detección de amenazas para permitir el rastreo y la reconstrucción de incidentes altamente complejos 
0.9684977531433105	The water management facility ran IBM Security QRadar EDR software on all the facility’s servers, desktops and laptops to continuously monitor every asset and promptly track and investigate potential security breaches.	La instalación de gestión de recursos hídricos ejecutó el software IBM Security QRadar EDR en todos los servidores, equipos de escritorio y portátiles de la instalación para supervisar de forma continua cada activo y rastrear e investigar de inmediato posibles infracciones de seguridad.   
0.9400984048843384	Employing the solution’s built-in dual AI engines and detailed behavioral analysis, the client gained full visibility over the infrastructure, allowing real-time queries to the endpoints and extended searches for both indicators of compromise (IOCs) and indicators of behavior (IOBs), together with advanced data mining to discover dormant threats.	Empleando los motores duales de inteligencia artificial incorporados de la solución y el análisis detallado del comportamiento, el cliente obtuvo una visibilidad completa sobre la infraestructura, permitiendo realizar en tiempo real consultas a los puntos finales y búsquedas ampliadas tanto a los indicadores de compromiso (IOC) como a los indicadores de comportamiento (IOB), junto con una minería de datos avanzada pare descubrir amenazas latentes.  
0.9655505418777466	Six months after deployment, the QRadar EDR agent detected initial anomalous activity and tracked the attackers on their journey to access a specific set of data.	Seis meses después de despliegue, el agente QRadar EDR detectó actividad anómala inicial y rastreó a los atacantes en su trayecto para acceder a un conjunto específico de datos. 
0.9716569185256958	The client’s existing  traditional antivirus software and intrusion detection system (IDS) didn’t detect any activity until the very last stage of the attack.	El software antivirus y el sistema de detección de intrusiones (IDS) tradicional existente en el cliente no detectó ninguna actividad hasta el final de la última etapa del ataque. 
0.9644994735717773	Had the client not deployed QRadar EDR, the attackers would have managed to acquire and exfiltrate the data.	Si el cliente no hubiese desplegado QRadar EDR, los atacantes habrían logrado adquirir y exfiltrar los datos.
0.9180023670196533	On the day of the initial breach, QRadar EDR flagged a suspicious login from a VPN server toward an endpoint in the unprivileged network segment.	El día del ataque inicial, QRadar EDR alertó sobre un inicio de sesión sospechoso desde un servidor VPN hacia un punto final en el segmento de la red sin privilegios.
0.8631824851036072	The security team assumed the login was due to maintenance work by an external security provider and thus assigned a low priority to the incident.	El equipo de seguridad asumió que el inicio de sesión se debió al trabajo mantenimiento de un proveedor de seguridad externo y, por lo tanto, asignó una prioridad baja a la incidencia. 
0.9497944116592407	The attackers deployed initial malware, mainly used to map the network segment looking for direct paths to the privileged network.	Los atacantes desplegaron el malware inicial, utilizado principalmente para asignaciones en el segmento de red buscando vías de acceso directas a la red privilegiada.
